time,x,y,z,qw,qx,qy,qz
52401,0.237164,0.459292,-0.0777549,-0.0460991,0.0250357,-0.0334347,0.998054
52401,0.235409,0.461234,-0.0757727,-0.0373772,0.0122667,-0.0153163,0.999099
52401,0.236059,0.459361,-0.0781472,-0.0444774,0.0402879,-0.0558637,0.996624
52401,0.125436,0.479275,-0.120034,0.0574391,0.897183,-0.0905649,0.428419
52401,0.205645,0.469863,-0.0704016,-0.145184,0.00900021,0.0424467,0.988443
52401,0.234468,0.4667,-0.0826807,0.00345109,0.0863992,-0.0856066,0.99256
52401,0.237392,0.461136,-0.0769194,-0.0383563,0.0246887,-0.0389875,0.998188
52401,0.234407,0.461349,-0.0751733,-0.0514381,-0.00727916,-0.00174868,0.998639
52401,0.234982,0.461362,-0.0752661,-0.0661719,-0.00311178,-0.00498456,0.997781
52401,0.234692,0.462987,-0.07578,-0.0547643,0.00915972,-0.0162866,0.998315
52401,0.236779,0.46172,-0.0769751,-0.0290494,0.0325782,-0.0420607,0.998152
52401,0.142668,0.52369,-0.0520439,-0.428327,0.680373,-0.28264,-0.523187
52401,0.153372,0.479191,-0.0328274,-0.265075,0.820469,0.037731,-0.505097
52401,0.112522,0.459868,-0.0536646,-0.280292,0.930828,0.143007,-0.185813
52401,0.108361,0.466999,-0.0549976,-0.306072,0.936589,0.0917903,-0.143793
52414,0.1012,0.531544,-0.0645078,0.255668,0.852215,-0.341856,0.302456
52449,0.112929,0.493041,-0.105685,0.301466,0.861397,-0.0566132,0.404833
52462,0.136187,0.449898,-0.126765,-0.052162,0.826146,0.123686,0.547216
52494,0.161821,0.50795,-0.0407944,-0.195665,0.787641,-0.351381,-0.466743
52913,0.12751,0.465205,-0.128945,-0.619557,0.755136,-0.127261,0.17235
52914,0.125662,0.471184,-0.100865,-0.5379,0.829184,-0.148457,0.0325445
52914,0.109303,0.436725,-0.096908,-0.317122,0.914828,0.156045,0.195329
52914,0.234527,0.462179,-0.0837119,-0.0157975,0.0816081,-0.0524708,0.995147
52914,0.232245,0.465342,-0.0799563,-0.0194213,0.0752219,-0.0541756,0.995495
52914,0.236818,0.460864,-0.0787656,-0.00784922,0.026366,-0.0453516,0.998583
52914,0.236979,0.461456,-0.0790217,-0.016977,0.0371434,-0.0529685,0.997751
52914,0.235608,0.461722,-0.0801589,-0.0167742,0.0534566,-0.0534271,0.996989
52914,0.236094,0.462125,-0.0784297,-0.00770158,0.0208409,-0.0433739,0.998802
52914,0.236363,0.459994,-0.0777351,0.00282163,0.00396407,-0.0414926,0.999117
52914,0.233352,0.458723,-0.0779499,-0.0219409,0.0174252,-0.017948,0.999437
52914,0.236772,0.460326,-0.0778999,-0.00283988,0.00258492,-0.0401657,0.999176
52935,0.236323,0.460318,-0.0780276,-0.0111803,0.0115752,-0.038364,0.999125
52958,0.234648,0.458207,-0.0758306,-0.0240708,0.00259732,-0.0214889,0.999466
52988,0.234273,0.458507,-0.0767537,-0.0260199,0.0099355,-0.0179631,0.999441
53321,0.233037,0.465639,-0.0750938,0.023105,0.00252787,-0.0460486,0.998659
53322,0.231672,0.461118,-0.0742231,-0.0174162,0.00143314,-0.0112418,0.999774
53322,0.234193,0.461006,-0.0742263,-0.0308495,-0.00443237,-0.00947204,0.99946
53344,0.232609,0.459706,-0.0761667,-0.0252911,0.0126874,-0.0121789,0.999516
53345,0.230677,0.462778,-0.0747993,-0.0101403,0.0049413,-0.0190469,0.999745
53345,0.232586,0.459351,-0.0773303,-0.0113358,0.0185686,-0.0262937,0.999408
53345,0.236074,0.458691,-0.0787913,-0.00837357,0.0181685,-0.0368684,0.99911
53345,0.232661,0.457603,-0.0764502,-0.0315118,0.0132746,-0.0112823,0.999342
53345,0.233068,0.458078,-0.0769097,-0.0325509,0.0134554,-0.0128145,0.999288
53360,0.235614,0.459185,-0.0727236,0.0339314,0.0170625,0.0133109,-0.99918
53400,0.236608,0.456573,-0.0747707,0.0198666,0.0167945,0.031693,-0.999149
53427,0.233172,0.458073,-0.0786287,-0.0231579,0.019652,-0.0196398,0.999336
53475,0.233917,0.45852,-0.0808491,-0.0135543,0.0273982,-0.0362862,0.998864
53493,0.23463,0.46087,-0.0803513,-0.0144625,0.0329218,-0.0350637,0.998728
53519,0.232984,0.459679,-0.0791399,-0.0349716,0.0275247,-0.00791711,0.998968
53578,0.235952,0.459417,-0.0750923,-0.036967,-0.00576009,-0.0027324,0.999287
53607,0.236432,0.459138,-0.0752795,0.027772,0.00881891,0.00837368,-0.999531
53658,0.236046,0.460983,-0.0763618,-0.0245664,0.0208538,-0.0381481,0.998743
53699,0.236644,0.461822,-0.0769194,-0.0307071,0.0114533,-0.0306836,0.998982
53712,0.235912,0.460436,-0.0766711,-0.0294972,-0.000715664,-0.00824136,0.999521
53736,0.237781,0.459866,-0.0783311,-0.0418812,0.0250452,-0.0312651,0.99831
53758,0.23589,0.461174,-0.0763193,-0.0423715,0.0204456,-0.0297724,0.998439
53787,0.235923,0.464334,-0.0759375,-0.0240428,0.0132336,-0.0404106,0.998797
53854,0.236032,0.461812,-0.0776374,-0.0224119,0.0188487,-0.0306939,0.99909
53916,0.236274,0.461067,-0.0749543,-0.0464314,0.00347286,-0.00690517,0.998882
53929,0.236568,0.457297,-0.0705632,0.063585,0.027031,0.0359704,-0.996952
53968,0.129646,0.516061,-0.0538018,-0.184445,0.896132,-0.321258,-0.244338
53990,0.229185,0.462985,-0.0703145,0.0123937,0.0085425,0.0424091,-0.998977
54036,0.2362,0.460096,-0.073343,0.0408245,0.0018929,0.0477054,-0.998015
54073,0.2368,0.460071,-0.074241,-0.0455268,-0.00187955,-0.0275925,0.998571
54222,0.145132,0.523723,-0.0568489,0.105913,0.896363,-0.417905,-0.103202
54232,0.177976,0.519197,-0.0661331,-0.0647696,0.377904,-0.537951,0.750722
54276,0.23594,0.460773,-0.0764563,-0.035904,0.0135755,-0.0266362,0.998898
54291,0.237388,0.459342,-0.0748323,-0.0514107,0.00109081,-0.00688013,0.998644
54347,0.234114,0.463461,-0.0785356,-0.019334,0.0512456,-0.0782563,0.995418
54361,0.18189,0.511251,-0.0500701,0.169205,0.590415,-0.778947,0.126503
54960,0.17879,0.513556,-0.0453604,0.169377,0.605028,-0.773365,0.0844975
54962,0.139656,0.520866,-0.0363767,-0.138914,0.848585,-0.369575,-0.35214
55472,0.114065,0.493743,-0.0851741,-0.020545,0.968553,-0.218007,0.118052
55473,0.110437,0.504488,-0.0384214,0.278053,0.921766,-0.269504,-0.0195479
55473,0.177974,0.473645,0.0276646,-0.0779727,0.743464,0.135075,-0.65032
55473,0.188336,0.490952,-0.0127588,-0.171653,0.519061,0.0211738,-0.837045
55473,0.235683,0.460088,-0.0788179,-0.0365797,0.0491487,-0.0665864,0.995888
55473,0.107198,0.455123,-0.11589,0.391087,0.772927,0.364102,0.342119
55473,0.22894,0.469566,-0.0830129,-0.0160784,0.109259,-0.13288,0.98495
55473,0.234049,0.464102,-0.0790732,-0.0178207,0.0568365,-0.082794,0.994775
55473,0.188626,0.464286,0.0089624,0.127223,0.357165,-0.581374,-0.719884
55474,0.177504,0.485182,-0.12926,0.159805,0.57061,-0.0374987,0.804638
55474,0.236745,0.456763,-0.0802021,-0.0653327,0.0392633,-0.0418921,0.996201
55474,0.236723,0.459117,-0.0748464,-0.0458527,-0.00971629,0.000556797,0.998891
55474,0.238814,0.456862,-0.0727888,0.0531897,0.0324901,-0.00669712,-0.998024
55474,0.234837,0.46302,-0.0848672,-0.00857406,0.0698337,-0.0111641,0.99745
55474,0.11246,0.468557,-0.118907,-0.0921211,0.837758,0.131397,0.52191
55474,0.125272,0.464344,-0.112291,-0.0594479,0.930629,-0.0237143,0.360298
55474,0.207479,0.459914,-0.0999561,-0.00810543,0.263546,0.00182721,0.964601
55474,0.108292,0.479586,-0.099084,0.295016,0.900189,-0.0871996,0.308224
55474,0.236516,0.457309,-0.0773594,-0.0472839,0.00906162,-0.00146484,0.99883
55571,0.236958,0.45741,-0.0758176,-0.0505694,0.000923466,-0.00509048,0.998698
55575,0.238512,0.458729,-0.0756472,-0.0461541,0.00472811,-0.020764,0.998698
55577,0.232824,0.459612,-0.0747102,-0.0338247,-0.0141536,0.0116704,0.99925
55603,0.23068,0.461534,-0.0668833,0.0157204,0.0879072,-0.0352435,-0.995371
55611,0.235036,0.45917,-0.051898,0.0424496,0.187272,-0.0358825,-0.980724
55630,0.233609,0.461432,-0.0604917,0.0442677,0.113063,-0.0385736,-0.991842
55655,0.235914,0.462807,-0.0652341,0.0065733,0.102072,0.0117003,-0.994677
55691,0.23173,0.463501,-0.0802622,-0.00220292,0.0242866,-0.0175437,0.999539
55728,0.234739,0.464332,-0.0705471,-0.00427726,0.0574736,0.0248621,-0.998019
55754,0.233183,0.460637,-0.066686,0.0382587,0.0660959,-0.0250325,-0.996756
55812,0.235551,0.462344,-0.065583,0.0130433,0.094152,0.00616616,-0.995444
55832,0.232865,0.460952,-0.0777476,-0.0208594,0.00692323,0.00177929,0.999747
55871,0.233114,0.461773,-0.070168,0.0185689,0.0458583,0.00200275,-0.998764
55899,0.23295,0.462209,-0.0665044,0.0218396,0.0910344,-0.0260047,-0.995259
55958,0.23496,0.461126,-0.0667756,0.0264381,0.0780746,-0.00228527,-0.996585
55980,0.233116,0.460244,-0.0761916,-0.0298542,0.00505398,0.0031803,0.999527
55997,0.235403,0.461753,-0.0790806,-0.0156238,0.0165212,-0.019503,0.999542
56021,0.237462,0.459893,-0.0800234,-0.029809,0.032973,-0.0296717,0.998561
56059,0.238829,0.458745,-0.075477,-0.0447488,0.0138121,-0.0302151,0.998436
56102,0.236632,0.46024,-0.0781973,-0.0176781,0.0084774,-0.0189296,0.999619
56121,0.23832,0.461403,-0.0813716,-0.0244912,0.0378962,-0.0392317,0.998201
56167,0.243346,0.45873,-0.075332,-0.0425562,0.00449203,-0.0517979,0.997731
56215,0.237376,0.461247,-0.0792144,-0.0305338,0.0286726,-0.0310897,0.998629
56245,0.235342,0.459945,-0.0847583,-0.00559485,0.0385203,-0.0187847,0.999056
56268,0.238516,0.461461,-0.0797363,-0.02205,0.0267971,-0.0366522,0.998716
56305,0.238294,0.460161,-0.0775588,-0.0435768,0.0399486,-0.04322,0.997305
56328,0.238396,0.461712,-0.0810144,-0.0197879,0.0332979,-0.043258,0.998303
56364,0.125706,0.436628,-0.123413,0.126247,0.819924,0.182248,0.527782
56395,0.152962,0.468234,-0.124693,0.0254462,0.667719,0.0558684,0.741865
56442,0.212607,0.478862,-0.118309,0.0749036,0.389948,-0.105035,0.911745
56469,0.24254,0.457544,-0.0725354,0.0458105,0.0219085,0.0597747,-0.99691
57015,0.193716,0.505031,-0.0278721,-0.266969,0.35973,0.0416255,-0.893068
57018,0.232044,0.460175,-0.0762061,-0.0525614,0.0345148,-0.0370665,0.997323
57057,0.237045,0.457437,-0.0796543,-0.0617594,0.0297842,0.00278085,0.997633
57058,0.235759,0.460653,-0.0724795,-0.0359099,0.000202473,-0.0187997,0.999169
57058,0.236397,0.454575,-0.075071,0.0401883,0.0138162,-0.00942591,-0.999043
57058,0.233586,0.464627,-0.0777378,-0.0281951,0.0575067,-0.0864031,0.99419
57063,0.236594,0.458928,-0.0777241,-0.044764,0.0325807,-0.0473471,0.997333
57214,0.236277,0.461623,-0.0757749,-0.0273156,0.0121331,-0.0380236,0.99882
57214,0.23234,0.463795,-0.0708154,-0.0286155,0.00179398,-0.0280631,0.999185
57346,0.237329,0.465524,-0.0665171,0.0060069,0.048772,0.0537849,-0.997333
57353,0.237698,0.461237,-0.0708779,0.0454218,0.0271,-0.0231892,-0.998321
57357,0.239056,0.462643,-0.0747275,-0.0314198,0.00786156,-0.0106719,0.999409
57358,0.237327,0.459601,-0.0739524,0.044556,0.0171748,-0.00352758,-0.998843
57359,0.237688,0.458771,-0.0761677,-0.0490131,0.0125713,-0.0175826,0.998555
58749,0.245048,0.459111,-0.0830359,0.0181238,0.0421041,0.00863183,-0.998902
58750,0.240555,0.460064,-0.0776033,0.0246042,0.00407264,0.0240357,-0.99939
58750,0.237934,0.459268,-0.0747661,0.046026,0.0142491,-0.00230455,-0.998826
58750,0.233938,0.463463,-0.0859431,0.000571806,0.0616979,-0.0420443,0.997199
58750,0.0945724,0.425189,-0.122068,0.0652326,0.831012,0.246396,0.494402
58750,0.116229,0.448022,-0.110172,0.0123208,0.847732,0.157924,0.506201
58750,0.138535,0.448028,-0.13015,0.0871486,0.756342,0.139228,0.633205
58750,0.19038,0.474911,-0.118361,0.084401,0.53516,-0.0576302,0.838535
58750,0.127318,0.456457,-0.106865,0.0617138,0.798713,0.0422576,0.59703
58750,0.121661,0.447724,-0.106725,0.107481,0.880041,0.139025,0.441168
58750,0.143824,0.458446,-0.124483,0.0884588,0.742485,0.07549,0.659677
58750,0.199549,0.470329,-0.128333,0.0896844,0.442303,-0.0242154,0.892031
58750,0.144881,0.474668,-0.0489458,-0.347699,0.769376,0.0520848,-0.533323
58750,0.124694,0.490439,-0.0727869,-0.484955,0.80467,-0.179245,-0.29185
58750,0.234594,0.460957,-0.088321,-0.0214692,0.0943718,-0.0333912,0.994735
58750,0.236188,0.459983,-0.0819238,-0.0335742,0.0525375,-0.0282811,0.997644
58750,0.234994,0.462258,-0.0867903,-0.0209816,0.0737366,-0.0290913,0.996623
58750,0.237607,0.458936,-0.0801455,-0.0167239,-0.000156097,-0.0229377,0.999587
59877,0.239164,0.460098,-0.07754,-0.0326925,0.00995676,-0.0283324,0.999005
59877,0.236943,0.459454,-0.0745864,-0.0426231,-0.0039086,-0.00264868,0.99907
59877,0.237435,0.459335,-0.07573,-0.04399,-0.000260852,-0.0124695,0.998944
59877,0.237357,0.459525,-0.0757461,-0.0501213,0.00399686,-0.0168265,0.998584
59877,0.237815,0.459684,-0.0758298,-0.0343493,-0.00519905,-0.0152258,0.999271
59877,0.239352,0.459554,-0.0799077,-0.0363878,0.0277991,-0.0333302,0.998385
59877,0.241001,0.453574,-0.0720132,0.000377924,-0.0138286,0.0339238,0.999319
59877,0.237151,0.45613,-0.0613391,0.0407093,0.119439,-0.0209565,-0.991776
59877,0.237109,0.455519,-0.0707256,0.0503472,0.0385073,0.00410652,-0.997971
59877,0.243876,0.458903,-0.0672075,0.0258068,0.0646649,-0.0118043,-0.997494
59877,0.236301,0.456374,-0.0713167,0.0432492,0.0375996,0.00284722,-0.998343
59877,0.238179,0.454633,-0.0751619,0.0412051,0.0176153,0.0210631,-0.998764
59877,0.235482,0.457991,-0.0758677,0.0349782,0.0161737,-0.0133903,-0.999158
59877,0.236829,0.457659,-0.0737671,0.0480538,0.0139949,4.71771e-05,-0.998737
59877,0.237725,0.458257,-0.0717207,0.0510957,0.0201313,0.010295,-0.998428
59877,0.235872,0.45739,-0.076113,0.0322532,0.0200961,-0.0174941,-0.999115
59877,0.236282,0.453382,-0.0738105,0.0352874,0.0318918,-0.0268832,-0.998497
61822,0.126092,0.485568,-0.0184573,-0.0221595,0.991439,-0.0543235,-0.116562
61823,0.236908,0.457572,-0.0702915,0.0264288,0.0457982,-0.00249404,-0.998588
61823,0.239448,0.459748,-0.0772959,-0.0217737,0.00528129,-0.0264797,0.999389
61823,0.240006,0.460272,-0.0811699,-0.0236274,0.0353808,-0.0406916,0.998256
61985,0.237946,0.458796,-0.0791343,-0.0364224,0.0341501,-0.0280674,0.998349
61986,0.235489,0.46172,-0.0856067,-0.0199597,0.0767567,-0.0364083,0.996175
61986,0.232742,0.461978,-0.0921387,0.00238366,0.112022,-0.0348804,0.993081
61986,0.239105,0.460756,-0.0809932,-0.0117459,0.026908,-0.0407427,0.998729
61986,0.239011,0.458542,-0.0762666,-0.0427481,0.0229196,-0.0348981,0.998204
61986,0.237855,0.458978,-0.0780972,-0.0391356,0.0248552,-0.0282054,0.998517
61986,0.240761,0.460187,-0.0794463,-0.0236345,0.0324282,-0.0550183,0.997669
61986,0.238547,0.460259,-0.0804287,-0.010453,0.0168644,-0.0352283,0.999173
61986,0.239222,0.459661,-0.0784387,-0.0267008,0.0179736,-0.0357723,0.998832
61986,0.238483,0.458511,-0.077407,-0.0381015,0.0204445,-0.0319985,0.998543
61986,0.240659,0.460586,-0.0790286,-0.0270616,0.0326929,-0.0570547,0.997459
61986,0.23752,0.460386,-0.0788684,-0.0167216,0.0139482,-0.0315322,0.999256
61986,0.239922,0.460638,-0.0786741,-0.0291975,0.0329974,-0.0520691,0.997661
61986,0.238061,0.458692,-0.0786338,-0.0401035,0.0311222,-0.0311766,0.998214
61986,0.237875,0.460014,-0.0791101,-0.0166542,0.0151048,-0.0404818,0.998918
61986,0.235486,0.469432,-0.073811,-0.0104528,0.0210857,-0.0182938,0.999546
61986,0.236602,0.459381,-0.0796929,-0.0387668,0.0384513,-0.0259818,0.99816
61986,0.234466,0.460339,-0.0805977,-0.0185187,0.0167644,-0.00199646,0.999676
61986,0.238255,0.459202,-0.0806504,-0.00835355,0.00303375,-0.030426,0.999488
61986,0.240489,0.460722,-0.0782642,-0.027991,0.0216471,-0.0501305,0.998106
61986,0.235236,0.459758,-0.079561,-0.0513517,0.0577705,-0.0304472,0.996534
61986,0.234914,0.461325,-0.0870723,-0.0262883,0.0975986,-0.0513605,0.993542
61986,0.150073,0.499298,-0.0247617,-0.31811,0.653457,0.0959387,-0.68013
61986,0.237295,0.462977,-0.0793252,-0.0107339,0.0487159,-0.0733738,0.996047
61987,0.230842,0.463173,-0.0999849,0.0501148,0.0674709,-0.0131556,0.996365
61987,0.236953,0.458953,-0.076832,-0.0359128,0.0151645,-0.018823,0.999053
61987,0.236024,0.458526,-0.0766116,0.0363434,0.0267274,-0.014479,-0.998867
61987,0.23595,0.458223,-0.0751758,-0.0425678,-0.00516466,-0.00299951,0.999066
61987,0.236759,0.457062,-0.072855,0.0419881,0.0203201,0.00312909,-0.998897
61987,0.225569,0.479388,0.0128286,0.111153,0.252049,-0.570273,-0.773877
61987,0.181451,0.450862,0.0393669,0.14343,0.371201,-0.43067,-0.810026
61987,0.237279,0.456056,-0.0695569,0.0448063,0.0529107,0.00170246,-0.997583
61987,0.239019,0.452802,-0.0590283,0.0705355,0.12533,0.0184188,-0.989423
61987,0.235848,0.458174,-0.076127,-0.032691,-0.00500552,0.00099504,0.999443
61987,0.239729,0.459873,-0.0655203,0.00722784,0.0864232,-0.00503746,-0.99621
61987,0.237724,0.45488,-0.0709802,0.06847,0.0364667,0.0323812,-0.996451
61987,0.235249,0.458473,-0.0765078,-0.0320364,-0.00518693,0.0042063,0.999455
61987,0.24069,0.453234,-0.0725271,0.00529819,-0.00543236,0.0267887,0.999603
61987,0.236105,0.457427,-0.0654897,0.0273384,0.0935429,-0.00911212,-0.995188
61987,0.236645,0.455422,-0.0716375,0.0498434,0.0306438,0.0200869,-0.998075
61987,0.241463,0.458181,-0.0688936,0.0217126,0.0589245,-0.0106401,-0.99796
61987,0.238801,0.455955,-0.0674126,0.0380223,0.0704884,0.000608087,-0.996778
61987,0.237921,0.457479,-0.0703386,0.0533709,0.033311,0.0146571,-0.997902
61987,0.235352,0.458974,-0.0784824,-0.0109329,-0.00980048,-0.000262886,0.999882
61987,0.237549,0.459679,-0.0774839,-0.0326566,0.00557119,-0.0137804,0.999346
61987,0.23835,0.459067,-0.0747981,-0.0416366,0.00356397,-0.0245037,0.998816
61987,0.236398,0.46036,-0.0786978,-0.0351138,0.0257862,-0.0218691,0.998802
61987,0.14295,0.459637,-0.12523,0.139525,0.744922,0.0578591,0.649813
61987,0.1492,0.463488,-0.120579,0.0405576,0.672687,0.0539357,0.73683
61987,0.200304,0.468448,-0.123034,0.0635916,0.431914,-0.0300932,0.899156
61987,0.234883,0.465509,-0.0957026,0.00727972,0.163274,-0.07939,0.983345
61987,0.117701,0.445705,-0.117668,-0.309807,0.88705,0.0961447,0.328479
61987,0.238008,0.459772,-0.0791855,-0.0178957,0.00183776,-0.0218948,0.999589
61987,0.238044,0.46038,-0.0814043,-0.028566,0.0399137,-0.035904,0.99814
61987,0.238413,0.459284,-0.0783372,-0.0296764,0.0202982,-0.0370771,0.998656
61987,0.127295,0.446346,-0.108734,-0.267426,0.903718,0.0921935,0.321338
61987,0.116592,0.44053,-0.0518184,0.066247,0.980949,0.166756,0.0743206
61987,0.111603,0.443157,-0.105484,0.0271072,0.88343,0.1891,0.42783
61987,0.138137,0.448329,-0.125986,0.133531,0.764721,0.123692,0.618104
61987,0.184067,0.47494,-0.126774,0.112044,0.53276,-0.040353,0.837834
61987,0.181451,0.469425,-0.12529,0.10437,0.526324,-0.0176325,0.843659
61987,0.227893,0.463699,-0.099678,-0.016137,0.185734,-0.0377584,0.981732
61987,0.241471,0.458093,-0.0740176,-0.0499394,0.00311793,-0.0382397,0.998005
61987,0.239614,0.458196,-0.070176,0.0495234,0.0498751,0.00128123,-0.997516
61987,0.240226,0.45923,-0.0781414,-0.0365767,0.0145217,-0.0398415,0.998421
61987,0.237441,0.460282,-0.0800535,-0.0250814,0.0257097,-0.0349799,0.998733
61987,0.240147,0.459463,-0.0788721,-0.0418852,0.0333241,-0.0485152,0.997378
61987,0.238591,0.459622,-0.0771238,-0.0458324,0.0242828,-0.0353047,0.99802
61987,0.239399,0.459774,-0.0783696,-0.037244,0.0274135,-0.0463053,0.997847
61987,0.237396,0.459253,-0.0803047,-0.0213563,0.0106238,-0.0293553,0.999275
61987,0.240433,0.459875,-0.0792573,-0.0407611,0.0277171,-0.046253,0.997703
61987,0.239189,0.45913,-0.0780034,-0.0413031,0.0249274,-0.0423781,0.997927
61987,0.243097,0.459156,-0.0697278,0.0246118,0.0479956,0.00618416,-0.998515
61987,0.111391,0.50552,-0.039958,0.289002,0.917703,-0.272505,-0.00457869
61987,0.113505,0.505435,-0.0300867,0.267991,0.916695,-0.285613,-0.0791023
61987,0.238454,0.451754,-0.0714932,0.0829396,0.0295502,0.0382556,-0.995372
61987,0.23713,0.456896,-0.0746245,0.0420194,0.0242172,-0.00980407,-0.998766
61987,0.236613,0.457389,-0.0743674,0.0170469,0.0244375,0.00231361,-0.999544
62641,0.236434,0.457539,-0.0727056,0.0318177,0.0290917,0.029078,-0.998637
62643,0.236665,0.458623,-0.0753433,-0.0436803,-0.0077635,0.000931263,0.999005
62643,0.0895218,0.471549,-0.0675657,-0.00830647,0.99739,0.0140565,-0.0701977
62643,0.235534,0.460348,-0.0786782,-0.0271361,-0.000161915,-0.0152978,0.999505
62643,0.235991,0.459949,-0.0706382,0.0443706,0.0219116,0.0522709,-0.997397
62643,0.235584,0.463881,-0.0620063,0.0199945,0.0888418,0.0236165,-0.995555
62643,0.23651,0.459458,-0.0721003,0.0496543,0.0126671,0.0533307,-0.997252
62643,0.144561,0.510336,-0.0694866,-0.154973,0.881295,-0.420461,-0.149989
62643,0.236407,0.460655,-0.0728071,0.0444815,0.0124359,0.0119725,-0.998851
62643,0.206659,0.500443,-0.0295691,-0.21015,0.367814,-0.0578876,-0.90398
63758,0.236871,0.463279,-0.0728813,0.0249705,0.00217383,0.053656,-0.998235
63759,0.208321,0.497753,-0.0456458,-0.189419,0.263083,-0.0287715,-0.945548
63759,0.146034,0.506166,-0.0576245,-0.414195,0.750542,-0.258926,-0.445048
63759,0.238757,0.457017,-0.0886221,-0.0178175,0.0938111,-0.114224,0.988846
63759,0.161281,0.452056,-0.146806,0.195655,0.630623,0.0720042,0.747549
63760,0.167387,0.464235,-0.126471,0.128998,0.631775,0.00802299,0.764288
63760,0.223215,0.475507,-0.104934,0.0603805,0.336997,-0.142571,0.928677
63760,0.242774,0.462916,-0.0817515,-0.0197621,0.0519226,-0.0961756,0.993803
63760,0.240479,0.456544,-0.0750583,0.029894,0.0143802,0.0259571,-0.999103
63760,0.238926,0.461637,-0.0693037,0.0254285,0.0375645,-0.0136836,-0.998867
63760,0.239026,0.459187,-0.0786392,-0.0253002,0.0299095,-0.0503857,0.997952
63760,0.237672,0.462487,-0.0867305,-0.0158083,0.114064,-0.0818782,0.989958
63760,0.137666,0.451706,-0.108675,0.229124,0.815824,0.0509524,0.528506
63760,0.151307,0.462647,-0.122792,0.0413427,0.679215,0.0606599,0.730245
63760,0.1966,0.469642,-0.118803,0.0702813,0.469391,-0.0533629,0.878559
63760,0.240777,0.46492,-0.0865896,-0.00788786,0.076182,-0.0813039,0.993733
63760,0.145834,0.458866,-0.13279,0.139082,0.725382,0.065438,0.670951
63760,0.171523,0.46661,-0.124088,0.0415746,0.564796,0.0217487,0.823884
63760,0.203168,0.468697,-0.114737,0.0369784,0.398954,-0.044829,0.915117
63760,0.241976,0.461053,-0.0815781,-0.029975,0.0633119,-0.0790833,0.994394
63760,0.144134,0.458399,-0.122608,0.134402,0.724713,0.0387611,0.674689
63760,0.151974,0.462144,-0.124015,0.129879,0.704725,0.0419292,0.696216
